source	target	dir	penwidth	style
g6p_e[e]	G6Ptex	both	1	solid
G6Ptex	g6p_p[p]	both	1	solid
g6p_p[p]	G6Pt6_2pp	forward	1	solid
G6Pt6_2pp	g6p_c[c]	forward	1	solid
gagicolipa_c[c]	GLCTR2	forward	1	solid
GLCTR2	ggagicolipa_c[c]	forward	1	solid
GLCTR2	udp_c[c]	forward	1	solid
gal1p_c[c]	UGLT	both	1	solid
UGLT	udpgal_c[c]	both	1	solid
gal1p_e[e]	GAL1Ptex	both	1	solid
GAL1Ptex	gal1p_p[p]	both	1	solid
gal1p_p[p]	GAL1PPpp	forward	1	solid
GAL1PPpp	gal_p[p]	forward	1	solid
gal_bD_e[e]	GALBDtex	both	1	solid
GALBDtex	gal_bD_p[p]	both	1	solid
gal_bD_p[p]	GALM2pp	forward	1	solid
GALM2pp	gal_p[p]	forward	1	solid
gal_c[c]	GALKr	both	1	solid
gal_e[e]	GALtex	both	1	solid
GALtex	gal_p[p]	both	1	solid
gal_p[p]	GALabcpp	forward	1	solid
gal_p[p]	GALt2pp	forward	1	solid
GALt2pp	gal_c[c]	forward	1	solid
galct__D_c[c]	GALCTD	forward	1	solid
GALCTD	5dh4dglc_c[c]	forward	1	solid
galct__D_e[e]	GALCTtex	both	1	solid
GALCTtex	galct__D_p[p]	both	1	solid
galct__D_p[p]	GALCTt2rpp	both	1	solid
GALCTt2rpp	galct__D_c[c]	both	1	solid
galctn__D_c[c]	GALCTND	forward	1	solid
GALCTND	2dh3dgal_c[c]	forward	1	solid
galctn__D_e[e]	GALCTNtex	both	1	solid
GALCTNtex	galctn__D_p[p]	both	1	solid
galctn__D_p[p]	GALCTNt2pp	forward	1	solid
GALCTNt2pp	galctn__D_c[c]	forward	1	solid
galctn__L_c[c]	GALCTLO	forward	1	solid
GALCTLO	nadh_c[c]	forward	1	solid
GALCTLO	tagur_c[c]	forward	1	solid
galctn__L_e[e]	GALCTNLtex	both	1	solid
GALCTNLtex	galctn__L_p[p]	both	1	solid
galctn__L_p[p]	GALCTNLt2pp	forward	1	solid
GALCTNLt2pp	galctn__L_c[c]	forward	1	solid
galt1p_c[c]	GLTPD	both	1	solid
GLTPD	nadh_c[c]	both	1	solid
GLTPD	tag6p__D_c[c]	both	1	solid
galt_e[e]	GALTtex	both	1	solid
GALTtex	galt_p[p]	both	1	solid
galt_p[p]	GALTptspp	forward	1	solid
GALTptspp	galt1p_c[c]	forward	1	solid
GALTptspp	pyr_c[c]	forward	1	solid
galur_c[c]	GUI2	both	1	solid
GUI2	tagur_c[c]	both	1	solid
galur_e[e]	GALURtex	both	1	solid
GALURtex	galur_p[p]	both	1	solid
galur_p[p]	GALURt2rpp	both	1	solid
GALURt2rpp	galur_c[c]	both	1	solid
gam1p_c[c]	G1PACT	forward	1	solid
gam1p_c[c]	PGAMT	both	1	solid
PGAMT	gam6p_c[c]	both	1	solid
gam6p_e[e]	GAMAN6Ptex	both	1	solid
GAMAN6Ptex	gam6p_p[p]	both	1	solid
gam6p_p[p]	GAM6Pt6_2pp	forward	1	solid
GAM6Pt6_2pp	gam6p_c[c]	forward	1	solid
gam_e[e]	GAMtex	both	1	solid
GAMtex	gam_p[p]	both	1	solid
gam_p[p]	GAMptspp	forward	1	solid
GAMptspp	gam6p_c[c]	forward	1	solid
GAMptspp	pyr_c[c]	forward	1	solid
gar_c[c]	GART	forward	1	solid
gar_c[c]	GARFT	both	1	solid
garagund_c[c]	O16GALFT	forward	1	solid
O16GALFT	gfgaragund_c[c]	forward	1	solid
O16GALFT	udp_c[c]	forward	1	solid
gbbtn_e[e]	GBBTNtex	both	1	solid
GBBTNtex	gbbtn_p[p]	both	1	solid
gcald_c[c]	GCALDD	forward	1	solid
GCALDD	glyclt_c[c]	forward	1	solid
GCALDD	nadh_c[c]	forward	1	solid
gdp_c[c]	NDPK1	both	1	solid
gdp_c[c]	RNDR2	forward	1	solid
RNDR2	dgdp_c[c]	forward	1	solid
gdp_c[c]	RNDR2b	forward	1	solid
RNDR2b	dgdp_c[c]	forward	1	solid
gdp_c[c]	MAN1PT2	forward	1	solid
MAN1PT2	gdpmann_c[c]	forward	1	solid
gdp_c[c]	GDPMNH	back	1	solid
GDPMNH	gdpmann_c[c]	back	1	solid
ADK3	gtp_c[c]	both	1	solid
ADSS	gtp_c[c]	back	1	solid
CYTDK2	gtp_c[c]	back	1	solid
gdp_c[c]	NTP3	back	1	solid
NTP3	gtp_c[c]	back	1	solid
SADT2	gtp_c[c]	back	1	solid
gdp_c[c]	URIK2	back	1	solid
URIK2	gtp_c[c]	back	1	solid
gdp_c[c]	PPGPPDP	back	1	solid
PPGPPDP	ppgpp_c[c]	back	1	solid
gdp_e[e]	GDPtex	both	1	solid
GDPtex	gdp_p[p]	both	1	solid
gdpddman_c[c]	GDMANE	forward	1	solid
GDMANE	gdpofuc_c[c]	forward	1	solid
gdpmann_c[c]	GMAND	forward	1	solid
GMAND	gdpddman_c[c]	forward	1	solid
gdpmann_c[c]	GDPMNP	forward	1	solid
GDPMNP	gmp_c[c]	forward	1	solid
GDPMNP	man1p_c[c]	forward	1	solid
MAN1PT2	man1p_c[c]	back	1	solid
GDPMNH	man_c[c]	forward	1	solid
gdpofuc_c[c]	GOFUCR	forward	1	solid
GOFUCR	gdpfuc_c[c]	forward	1	solid
GOFUCR	nadp_c[c]	forward	1	solid
gdptp_c[c]	GTPDPDP	forward	1	solid
GTPDPDP	ppgpp_c[c]	forward	1	solid
gfgaragund_c[c]	O16GLCT2	forward	1	solid
O16GLCT2	o16aund_c[c]	forward	1	solid
O16GLCT2	udp_c[c]	forward	1	solid
gg4abut_c[c]	GGGABAH	forward	1	solid
GGGABAH	4abut_c[c]	forward	1	solid
GGGABAH	glu__L_c[c]	forward	1	solid
ggagicolipa_c[c]	GLCTR3	forward	1	solid
GLCTR3	gggagicolipa_c[c]	forward	1	solid
GLCTR3	udp_c[c]	forward	1	solid
ggbutal_c[c]	GGGABADr	both	1	solid
GGGABADr	gg4abut_c[c]	both	1	solid
GGGABADr	nadph_c[c]	both	1	solid
gggagicolipa_c[c]	HEPT4	forward	1	solid
ggptrc_c[c]	GGPTRCO	forward	1	solid
GGPTRCO	ggbutal_c[c]	forward	1	solid
gicolipa_c[c]	GALT1	forward	1	solid
GALT1	gagicolipa_c[c]	forward	1	solid
GALT1	udp_c[c]	forward	1	solid
glc__D_c[c]	GLCATr	both	1	solid
glc__D_c[c]	XYLI2	both	1	solid
XYLI2	fru_c[c]	both	1	solid
glc__D_e[e]	GLCtex_copy2	forward	1	solid
GLCtex_copy2	glc__D_p[p]	forward	1	solid
glc__D_e[e]	GLCtex_copy1	both	1	solid
GLCtex_copy1	glc__D_p[p]	both	1	solid
glc__D_p[p]	GLCabcpp	forward	1	solid
glc__D_p[p]	GLCptspp	forward	1	solid
GLCptspp	g6p_c[c]	forward	1	solid
glc__D_p[p]	GLCt2pp	forward	1	solid
GLCt2pp	glc__D_c[c]	forward	1	solid
glc__D_p[p]	GLCDpp	forward	1	solid
GLCDpp	glcn_p[p]	forward	1	solid
GLCptspp	pyr_c[c]	forward	1	solid
GLCDpp	q8h2_c[c]	forward	1	solid
glcn_c[c]	GNK	forward	1	solid
glcn_e[e]	GLCNtex	both	1	solid
GLCNtex	glcn_p[p]	both	1	solid
glcn_p[p]	GLCNt2rpp	both	1	solid
GLCNt2rpp	glcn_c[c]	both	1	solid
glcr_c[c]	GLCRD	forward	1	solid
GLCRD	5dh4dglc_c[c]	forward	1	solid
glcr_e[e]	GLCRtex	both	1	solid
GLCRtex	glcr_p[p]	both	1	solid
glcr_p[p]	GLCRt2rpp	both	1	solid
GLCRt2rpp	glcr_c[c]	both	1	solid
glcur1p_e[e]	GLCUR1Ptex	both	1	solid
GLCUR1Ptex	glcur1p_p[p]	both	1	solid
glcur1p_p[p]	GUR1PPpp	forward	1	solid
GUR1PPpp	glcur_p[p]	forward	1	solid
glcur_c[c]	GUI1	both	1	solid
GUI1	fruur_c[c]	both	1	solid
glcur_e[e]	GLCURtex	both	1	solid
GLCURtex	glcur_p[p]	both	1	solid
glcur_p[p]	GLCURt2rpp	both	1	solid
GLCURt2rpp	glcur_c[c]	both	1	solid
gln__L_c[c]	ADCS	forward	1	solid
gln__L_c[c]	CBPS	forward	1	solid
gln__L_c[c]	CTPS2	forward	1	solid
gln__L_c[c]	PRFGS	forward	1	solid
gln__L_c[c]	IG3PS	forward	1	solid
IG3PS	aicar_c[c]	forward	1	solid
gln__L_c[c]	ASNS1	forward	1	solid
gln__L_c[c]	GLNTRS	forward	1	solid
gln__L_c[c]	GMPS2	forward	1	solid
gln__L_c[c]	ANS	forward	1	solid
IG3PS	eig3p_c[c]	forward	1	solid
gln__L_c[c]	GF6PTA	forward	1	solid
gln__L_c[c]	GLUN	forward	1	solid
GLUN	glu__L_c[c]	forward	1	solid
gln__L_c[c]	GLUPRT	forward	1	solid
GLUPRT	glu__L_c[c]	forward	1	solid
gln__L_c[c]	GLUSy	forward	1	solid
IG3PS	glu__L_c[c]	forward	1	solid
GLNS	glu__L_c[c]	back	1	solid
GLUPRT	pram_c[c]	forward	1	solid
gln__L_e[e]	GLNtex	both	1	solid
GLNtex	gln__L_p[p]	both	1	solid
gln__L_p[p]	GLNabcpp	forward	1	solid
gln__L_p[p]	GLUNpp	forward	1	solid
GLUNpp	glu__L_p[p]	forward	1	solid
glu1sa_c[c]	G1SAT	both	1	solid
G1SAT	5aop_c[c]	both	1	solid
glu5p_c[c]	G5SD	forward	1	solid
G5SD	glu5sa_c[c]	forward	1	solid
G5SD	nadp_c[c]	forward	1	solid
glu5sa_c[c]	G5SADs	forward	1	solid
G5SADs	1pyr5c_c[c]	forward	1	solid
glu__D_c[c]	UAMAGS	forward	1	solid
glu__D_c[c]	GLUR	both	1	solid
GLUR	glu__L_c[c]	both	1	solid
glu__L_c[c]	ACGS	forward	1	solid
glu__L_c[c]	DHFS	forward	1	solid
glu__L_c[c]	GGPTRCS	forward	1	solid
glu__L_c[c]	GLU5K	forward	1	solid
glu__L_c[c]	GLUCYS	forward	1	solid
glu__L_c[c]	GLUTRS	forward	1	solid
GLUDC	co2_c[c]	forward	1	solid
HSTPT	hisp_c[c]	forward	1	solid
GLUDy	nadph_c[c]	both	1	solid
GLUSy	nadph_c[c]	back	1	solid
OHPBAT	phthr_c[c]	both	1	solid
UDPKAAT	udpLa4n_c[c]	both	1	solid
glu__L_e[e]	GLUtex	both	1	solid
GLUtex	glu__L_p[p]	both	1	solid
glu__L_p[p]	GLUABUTt7pp	both	1	solid
glu__L_p[p]	GLUabcpp	forward	1	solid
glu__L_p[p]	GLUt4pp	forward	1	solid
GLUt4pp	glu__L_c[c]	forward	1	solid
glu__L_p[p]	GLUt2rpp	both	1	solid
GLUt2rpp	glu__L_c[c]	both	1	solid
glucys_c[c]	GTHS	forward	1	solid
glutrna_c[c]	GLUTRR	forward	1	solid
GLUTRR	glu1sa_c[c]	forward	1	solid
GLUTRR	nadp_c[c]	forward	1	solid
glx_c[c]	GLXCL	forward	1	solid
GLXCL	2h3oppan_c[c]	forward	1	solid
GLXCL	co2_c[c]	forward	1	solid
glx_c[c]	MALS	forward	1	solid
glx_c[c]	GLYCLTDx	forward	1	solid
GLYCLTDx	glyclt_c[c]	forward	1	solid
glx_c[c]	GLYCLTDy	forward	1	solid
GLYCLTDy	glyclt_c[c]	forward	1	solid
glx_c[c]	GLYCTO2	back	1	solid
GLYCTO2	glyclt_c[c]	back	1	solid
glx_c[c]	GLYCTO3	back	1	solid
GLYCTO3	glyclt_c[c]	back	1	solid
GLYCTO4	glyclt_c[c]	back	1	solid
GLYCLTDx	nad_c[c]	forward	1	solid
GLYCLTDy	nadp_c[c]	forward	1	solid
gly_c[c]	GLYAT	both	1	solid
gly_c[c]	GTHS	forward	1	solid
gly_c[c]	PRAGSr	both	1	solid
gly_c[c]	GLYTRS	forward	1	solid
gly_c[c]	GLYCL	forward	1	solid
GLYCL	co2_c[c]	forward	1	solid
GLYCL	mlthf_c[c]	forward	1	solid
GLYCL	nadh_c[c]	forward	1	solid
gly_e[e]	GLYtex	both	1	solid
GLYtex	gly_p[p]	both	1	solid
gly_p[p]	GLYt2pp	forward	1	solid
GLYt2pp	gly_c[c]	forward	1	solid
gly_p[p]	GLYt4pp	forward	1	solid
GLYt4pp	gly_c[c]	forward	1	solid
glyald_c[c]	ALCD19	both	1	solid
ALCD19	glyc_c[c]	both	1	solid
ALCD19	nad_c[c]	both	1	solid
glyald_e[e]	GLYALDtex	both	1	solid
GLYALDtex	glyald_p[p]	both	1	solid
glyald_p[p]	GLYALDtpp	both	1	solid
GLYALDtpp	glyald_c[c]	both	1	solid
glyb_e[e]	GLYBtex	both	1	solid
GLYBtex	glyb_p[p]	both	1	solid
glyb_p[p]	GLYBabcpp	forward	1	solid
glyb_p[p]	GLYBt2pp	forward	1	solid
GLYBt2pp	glyb_c[c]	forward	1	solid
glyc2p_e[e]	GLYC2Ptex	both	1	solid
GLYC2Ptex	glyc2p_p[p]	both	1	solid
glyc2p_p[p]	G2PPpp	forward	1	solid
G2PPpp	glyc_p[p]	forward	1	solid
glyc3p_c[c]	G3PAT120	forward	1	solid
glyc3p_c[c]	G3PAT161	forward	1	solid
G3PAT161	1hdec9eg3p_c[c]	forward	1	solid
glyc3p_c[c]	G3PAT160	forward	1	solid
G3PAT160	1hdecg3p_c[c]	forward	1	solid
glyc3p_c[c]	G3PAT181	forward	1	solid
G3PAT181	1odec11eg3p_c[c]	forward	1	solid
glyc3p_c[c]	G3PAT180	forward	1	solid
G3PAT180	1odecg3p_c[c]	forward	1	solid
glyc3p_c[c]	G3PAT141	forward	1	solid
G3PAT141	1tdec7eg3p_c[c]	forward	1	solid
glyc3p_c[c]	G3PAT140	forward	1	solid
G3PAT140	1tdecg3p_c[c]	forward	1	solid
glyc3p_c[c]	G3PD7	forward	1	solid
glyc3p_c[c]	PGSA120	forward	1	solid
glyc3p_c[c]	PGSA140	forward	1	solid
glyc3p_c[c]	PGSA141	forward	1	solid
glyc3p_c[c]	PGSA160	forward	1	solid
glyc3p_c[c]	PGSA161	forward	1	solid
glyc3p_c[c]	PGSA180	forward	1	solid
glyc3p_c[c]	PGSA181	forward	1	solid
glyc3p_c[c]	G3PD5	forward	1	solid
G3PD5	dhap_c[c]	forward	1	solid
glyc3p_c[c]	G3PD6	forward	1	solid
G3PD6	dhap_c[c]	forward	1	solid
glyc3p_c[c]	G3PD2	both	1	solid
G3PD2	dhap_c[c]	both	1	solid
glyc3p_c[c]	G3PT	forward	1	solid
G3PT	glyc_c[c]	forward	1	solid
GLYK	glyc_c[c]	back	1	solid
G3PD6	mql8_c[c]	forward	1	solid
G3PD2	nadph_c[c]	both	1	solid
G3PD5	q8h2_c[c]	forward	1	solid
glyc3p_e[e]	GLYC3Ptex	both	1	solid
GLYC3Ptex	glyc3p_p[p]	both	1	solid
glyc3p_p[p]	GLYC3Pabcpp	forward	1	solid
glyc3p_p[p]	GLYC3Pt6pp	forward	1	solid
GLYC3Pt6pp	glyc3p_c[c]	forward	1	solid
glyc__R_c[c]	GLYCK2	forward	1	solid
glyc__R_c[c]	GLYCK	forward	1	solid
glyc__R_e[e]	GLYCAtex	both	1	solid
GLYCAtex	glyc__R_p[p]	both	1	solid
glyc__R_p[p]	GLYCAt2rpp	both	1	solid
GLYCAt2rpp	glyc__R_c[c]	both	1	solid
glyc_c[c]	GLYCDx	forward	1	solid
GLYCDx	dha_c[c]	forward	1	solid
glyc_c[c]	GLYCtpp	both	1	solid
GLYCtpp	glyc_p[p]	both	1	solid
GLYCDx	nadh_c[c]	forward	1	solid
ALCD19	nadh_c[c]	both	1	solid
glyc_e[e]	GLYCtex	both	1	solid
GLYCtex	glyc_p[p]	both	1	solid
GLYCTO3	mql8_c[c]	forward	1	solid
GLYCTO2	q8h2_c[c]	forward	1	solid
glyclt_e[e]	GLYCLTtex	both	1	solid
GLYCLTtex	glyclt_p[p]	both	1	solid
glyclt_p[p]	GLYCLTt4pp	forward	1	solid
GLYCLTt4pp	glyclt_c[c]	forward	1	solid
glyclt_p[p]	GLYCLTt2rpp	both	1	solid
GLYCLTt2rpp	glyclt_c[c]	both	1	solid
glycogen_c[c]	GLCP	forward	1	solid
GLCP	g1p_c[c]	forward	1	solid
gmhep17bp_c[c]	GMHEPPA	forward	1	solid
GMHEPPA	gmhep1p_c[c]	forward	1	solid
gmhep1p_c[c]	GMHEPAT	forward	1	solid
gmhep7p_c[c]	GMHEPK	forward	1	solid
gmp_c[c]	GK1	both	1	solid
gmp_c[c]	NTD9	forward	1	solid
NTD9	gsn_c[c]	forward	1	solid
GSNK	gsn_c[c]	back	1	solid
gmp_c[c]	GMPR	forward	1	solid
GMPR	imp_c[c]	forward	1	solid
GMPR	nadp_c[c]	forward	1	solid
gmp_e[e]	GMPtex	both	1	solid
GMPtex	gmp_p[p]	both	1	solid
gmp_p[p]	NTD9pp	forward	1	solid
NTD9pp	gsn_p[p]	forward	1	solid
gp4g_c[c]	GP4GH	forward	1	solid
GP4GH	gdp_c[c]	forward	1	solid
grdp_c[c]	GRTT	forward	1	solid
GRTT	frdp_c[c]	forward	1	solid
gsn_c[c]	PUNP3	both	1	solid
PUNP3	gua_c[c]	both	1	solid
PUNP3	r1p_c[c]	both	1	solid
gsn_e[e]	GSNtex	both	1	solid
GSNtex	gsn_p[p]	both	1	solid
gsn_p[p]	GSNt2pp	forward	1	solid
GSNt2pp	gsn_c[c]	forward	1	solid
gthox_c[c]	GTHOr	both	1	solid
GTHOr	gthrd_c[c]	both	1	solid
gthox_c[c]	ASR	back	1	solid
ASR	gthrd_c[c]	back	1	solid
gthox_c[c]	GRXR	back	1	solid
GRXR	gthrd_c[c]	back	1	solid
GTHOr	nadp_c[c]	both	1	solid
gthox_e[e]	GTHOXtex	both	1	solid
GTHOXtex	gthox_p[p]	both	1	solid
gthrd_c[c]	GSPMDS	forward	1	solid
gthrd_c[c]	GTHRDabc2pp	forward	1	solid
GTHRDabcpp	gthrd_p[p]	back	1	solid
gthrd_c[c]	GSPMDA	back	1	solid
GSPMDA	gtspmd_c[c]	back	1	solid
gthrd_c[c]	FALGTHLs	both	1	solid
gthrd_c[c]	LGTHL	forward	1	solid
LGTHL	lgt__S_c[c]	forward	1	solid
gthrd_c[c]	GLYOX	back	1	solid
GLYOX	lgt__S_c[c]	back	1	solid
gthrd_e[e]	GTHRDtex	both	1	solid
GTHRDtex	gthrd_p[p]	both	1	solid
gthrd_p[p]	GTHRDHpp	forward	1	solid
GTHRDHpp	cgly_p[p]	forward	1	solid
GTHRDHpp	glu__L_p[p]	forward	1	solid
gthrd_p[p]	DSBCGT	forward	1	solid
DSBCGT	gthox_p[p]	forward	1	solid
gthrd_p[p]	DSBGGT	forward	1	solid
DSBGGT	gthox_p[p]	forward	1	solid
gtp_c[c]	GTPCII2	forward	1	solid
GTPCII2	25drapp_c[c]	forward	1	solid
gtp_c[c]	ACBIPGT	forward	1	solid
gtp_c[c]	GTPCI	forward	1	solid
GTPCI	ahdt_c[c]	forward	1	solid
gtp_c[c]	GTPDPK	forward	1	solid
gtp_c[c]	RNTR2c	forward	1	solid
RNTR2c	dgtp_c[c]	forward	1	solid
GTPCI	for_c[c]	forward	1	solid
GTPCII2	for_c[c]	forward	1	solid
gtp_c[c]	NTPP2	forward	1	solid
NTPP2	gmp_c[c]	forward	1	solid
gtp_c[c]	NTPTP2	forward	1	solid
NTPTP2	gsn_c[c]	forward	1	solid
URIK2	ump_c[c]	forward	1	solid
gtp_c[c]	GTPHs	forward	1	solid
GTPHs	xtp_c[c]	forward	1	solid
gtp_e[e]	GTPtex	both	1	solid
GTPtex	gtp_p[p]	both	1	solid
gtp_p[p]	NTP3pp	forward	1	solid
NTP3pp	gdp_p[p]	forward	1	solid
GSPMDA	spmd_c[c]	forward	1	solid
GSPMDS	spmd_c[c]	back	1	solid
gua_c[c]	GUAPRT	forward	1	solid
GUAPRT	gmp_c[c]	forward	1	solid
gua_c[c]	GUAD	forward	1	solid
GUAD	xan_c[c]	forward	1	solid
gua_e[e]	GUAtex	both	1	solid
GUAtex	gua_p[p]	both	1	solid
gua_p[p]	GUAtpp	both	1	solid
GUAtpp	gua_c[c]	both	1	solid
gua_p[p]	GUAt2pp	forward	1	solid
GUAt2pp	gua_c[c]	forward	1	solid
h2mb4p_c[c]	DMPPS	forward	1	solid
DMPPS	dmpp_c[c]	forward	1	solid
h2mb4p_c[c]	IPDPS	forward	1	solid
IPDPS	ipdp_c[c]	forward	1	solid
DMPPS	nad_c[c]	forward	1	solid
IPDPS	nad_c[c]	forward	1	solid
hco3_c[c]	AIRC2	forward	1	solid
hco3_c[c]	ACCOAC	forward	1	solid
hco3_c[c]	CBPS	forward	1	solid
hcys__L_c[c]	HCYSMT	forward	1	solid
hcys__L_c[c]	HCYSMT2	forward	1	solid
HCYSMT2	met__L_c[c]	forward	1	solid
hcys__L_c[c]	METS	forward	1	solid
hdca_c[c]	2AGPEAT160	forward	1	solid
hdca_c[c]	2AGPGAT160	forward	1	solid
hdca_c[c]	AACPS3	forward	1	solid
hdca_c[c]	FA160ACPHi	back	1	solid
hdca_e[e]	LIPAHT2ex	forward	1	solid
hdca_e[e]	LIPAHTex	forward	1	solid
LIPAHTex	halipa_e[e]	forward	1	solid
hdca_e[e]	HDCAtexi	forward	1	solid
HDCAtexi	hdca_p[p]	forward	1	solid
hdca_p[p]	FACOAL160t2pp	forward	1	solid
hdcea_c[c]	2AGPEAT161	forward	1	solid
hdcea_c[c]	2AGPGAT161	forward	1	solid
hdcea_c[c]	AACPS4	forward	1	solid
hdcea_c[c]	FA161ACPHi	back	1	solid
hdcea_e[e]	HDCEAtexi	forward	1	solid
HDCEAtexi	hdcea_p[p]	forward	1	solid
hdcea_p[p]	FACOAL161t2pp	forward	1	solid
FACOAE161	hdcea_c[c]	forward	1	solid
hdcoa_c[c]	CTECOAI7	forward	1	solid
CTECOAI7	hdd2coa_c[c]	forward	1	solid
3OAS181	3ocvac11eACP_c[c]	forward	1	solid
3OAS181	co2_c[c]	forward	1	solid
EDTXS3	kdo2lipid4p_c[c]	forward	1	solid
hexACP_c[c]	3OAS80	forward	1	solid
3OAS80	3ooctACP_c[c]	forward	1	solid
3OAS80	co2_c[c]	forward	1	solid
hhlipa_c[c]	HEPK1	forward	1	solid
his__L_c[c]	HISTRS	forward	1	solid
his__L_e[e]	HIStex	both	1	solid
HIStex	his__L_p[p]	both	1	solid
his__L_p[p]	HISabcpp	forward	1	solid
his__L_p[p]	HISt2rpp	both	1	solid
HISt2rpp	his__L_c[c]	both	1	solid
hisp_c[c]	HISTP	forward	1	solid
HISTP	histd_c[c]	forward	1	solid
histd_c[c]	HISTD	forward	1	solid
HISTD	his__L_c[c]	forward	1	solid
HISTD	nadh_c[c]	forward	1	solid
hkndd_c[c]	HKNDDH	forward	1	solid
HKNDDH	op4en_c[c]	forward	1	solid
HKNDDH	succ_c[c]	forward	1	solid
hkntd_c[c]	HKNTDH	forward	1	solid
HKNTDH	fum_c[c]	forward	1	solid
HKNTDH	op4en_c[c]	forward	1	solid
hlipa_c[c]	HEPT2	forward	1	solid
hmbil_c[c]	UPP3S	forward	1	solid
UPP3S	uppg3_c[c]	forward	1	solid
hmgth_c[c]	FALDH2	both	1	solid
FALDH2	Sfglutth_c[c]	both	1	solid
FALDH2	nadh_c[c]	both	1	solid
hom__L_c[c]	HSK	forward	1	solid
hom__L_c[c]	HSDy	both	1	solid
HSDy	aspsa_c[c]	both	1	solid
hom__L_c[c]	HSST	forward	1	solid
hom__L_c[c]	HOMt2pp	forward	1	solid
HOMt2pp	hom__L_p[p]	forward	1	solid
HSDy	nadph_c[c]	both	1	solid
HSST	suchms_c[c]	forward	1	solid
hom__L_e[e]	HOMtex	both	1	solid
HOMtex	hom__L_p[p]	both	1	solid
hphhlipa_c[c]	HEPK2	forward	1	solid
hpyr_c[c]	HPYRI	both	1	solid
HPYRI	2h3oppan_c[c]	both	1	solid
hpyr_c[c]	HPYRRx	forward	1	solid
HPYRRx	glyc__R_c[c]	forward	1	solid
hpyr_c[c]	HPYRRy	forward	1	solid
HPYRRy	glyc__R_c[c]	forward	1	solid
HPYRRx	nad_c[c]	forward	1	solid
HPYRRy	nadp_c[c]	forward	1	solid
hxa_c[c]	HXCT	forward	1	solid
hxa_c[c]	FACOAE60	back	1	solid
hxa_e[e]	HXAtex	both	1	solid
HXAtex	hxa_p[p]	both	1	solid
hxa_p[p]	FACOAL60t2pp	forward	1	solid
hxa_p[p]	HEXt2rpp	both	1	solid
HEXt2rpp	hxa_c[c]	both	1	solid
hxan_c[c]	HXPRT	forward	1	solid
HXPRT	imp_c[c]	forward	1	solid
hxan_c[c]	HXAND	forward	1	solid
HXAND	nadh_c[c]	forward	1	solid
HXAND	xan_c[c]	forward	1	solid
hxan_e[e]	HYXNtex	both	1	solid
HYXNtex	hxan_p[p]	both	1	solid
hxan_p[p]	HYXNtpp	both	1	solid
HYXNtpp	hxan_c[c]	both	1	solid
hxcoa_c[c]	ACOAD2f	both	1	solid
iasp_c[c]	QULNS	forward	1	solid
ichor_c[c]	ICHORT	forward	1	solid
ICHORT	23ddhb_c[c]	forward	1	solid
ichor_c[c]	SHCHCS2	forward	1	solid
SHCHCS2	2shchc_c[c]	forward	1	solid
ICHORT	pyr_c[c]	forward	1	solid
SHCHCS2	pyr_c[c]	forward	1	solid
SHCHCS2	thmpp_c[c]	forward	1	solid
icit_c[c]	ICDHyr	both	1	solid
ICDHyr	co2_c[c]	both	1	solid
icit_c[c]	ICL	forward	1	solid
ICL	glx_c[c]	forward	1	solid
ICDHyr	nadph_c[c]	both	1	solid
ICL	succ_c[c]	forward	1	solid
icolipa_c[c]	GLCTR1	forward	1	solid
GLCTR1	gicolipa_c[c]	forward	1	solid
GLCTR1	udp_c[c]	forward	1	solid
idon__L_e[e]	IDONtex	both	1	solid
IDONtex	idon__L_p[p]	both	1	solid
idon__L_p[p]	IDONt2rpp	both	1	solid
IDONt2rpp	idon__L_c[c]	both	1	solid
ile__L_c[c]	ILETA	both	1	solid
ile__L_c[c]	ILETRS	forward	1	solid
ile__L_e[e]	ILEtex	both	1	solid
ILEtex	ile__L_p[p]	both	1	solid
ile__L_p[p]	ILEabcpp	forward	1	solid
ile__L_p[p]	ILEt2rpp	both	1	solid
ILEt2rpp	ile__L_c[c]	both	1	solid
imacp_c[c]	HSTPT	forward	1	solid
imp_c[c]	ADSS	forward	1	solid
imp_c[c]	IMPC	both	1	solid
IMPC	fprica_c[c]	both	1	solid
imp_c[c]	NTD11	forward	1	solid
NTD11	ins_c[c]	forward	1	solid
INSK	ins_c[c]	back	1	solid
imp_c[c]	IMPD	forward	1	solid
IMPD	nadh_c[c]	forward	1	solid
IMPD	xmp_c[c]	forward	1	solid
imp_e[e]	IMPtex	both	1	solid
IMPtex	imp_p[p]	both	1	solid
imp_p[p]	NTD11pp	forward	1	solid
NTD11pp	ins_p[p]	forward	1	solid
indole_c[c]	INDOLEt2pp	forward	1	solid
INDOLEt2pp	indole_p[p]	forward	1	solid
indole_c[c]	INDOLEt2rpp	both	1	solid
INDOLEt2rpp	indole_p[p]	both	1	solid
indole_c[c]	TRPS2	forward	1	solid
TRPS2	trp__L_c[c]	forward	1	solid
indole_c[c]	TRPAS2	both	1	solid
TRPAS2	trp__L_c[c]	both	1	solid
indole_e[e]	INDOLEtex	both	1	solid
INDOLEtex	indole_p[p]	both	1	solid
inost_e[e]	INSTtex	both	1	solid
INSTtex	inost_p[p]	both	1	solid
inost_p[p]	INOSTt4pp	forward	1	solid
INOSTt4pp	inost_c[c]	forward	1	solid
ins_c[c]	INSH	forward	1	solid
INSH	hxan_c[c]	forward	1	solid
