id	compartment	fillcolor	shape	style	type	label
TMPPP	c	#c9fccd	box	filled	rxn	TMPPP
TPI	c	#c9fccd	box	filled	rxn	TPI
TPRDCOAS	c	#c9fccd	box	filled	rxn	TPRDCOAS
TRDR	c	#c9fccd	box	filled	rxn	TRDR
TRE6PH	c	#c9fccd	box	filled	rxn	TRE6PH
TRE6PP	c	#c9fccd	box	filled	rxn	TRE6PP
TRE6PS	c	#c9fccd	box	filled	rxn	TRE6PS
TREH	c	#c9fccd	box	filled	rxn	TREH
TREHpp	p	#c9fccd	box	filled	rxn	TREHpp
TREptspp	c	#c9fccd	box	filled	rxn	TREptspp
TREtex	p	#c9fccd	box	filled	rxn	TREtex
TRPAS2	c	#c9fccd	box	filled	rxn	TRPAS2
TRPS1	c	#c9fccd	box	filled	rxn	TRPS1
TRPS2	c	#c9fccd	box	filled	rxn	TRPS2
TRPS3	c	#c9fccd	box	filled	rxn	TRPS3
TRPTRS	c	#c9fccd	box	filled	rxn	TRPTRS
TRPt2rpp	c	#c9fccd	box	filled	rxn	TRPt2rpp
TRPtex	p	#c9fccd	box	filled	rxn	TRPtex
TRSARr	c	#c9fccd	box	filled	rxn	TRSARr
TSULabcpp	c	#c9fccd	box	filled	rxn	TSULabcpp
TTDCAtexi	p	#c9fccd	box	filled	rxn	TTDCAtexi
TTDCEAtexi	p	#c9fccd	box	filled	rxn	TTDCEAtexi
TUNGSabcpp	c	#c9fccd	box	filled	rxn	TUNGSabcpp
TYMtex	p	#c9fccd	box	filled	rxn	TYMtex
TYROXDApp	p	#c9fccd	box	filled	rxn	TYROXDApp
TYRPpp	p	#c9fccd	box	filled	rxn	TYRPpp
TYRPtex	p	#c9fccd	box	filled	rxn	TYRPtex
TYRTA	c	#c9fccd	box	filled	rxn	TYRTA
TYRTRS	c	#c9fccd	box	filled	rxn	TYRTRS
TYRt2rpp	c	#c9fccd	box	filled	rxn	TYRt2rpp
TYRtex	p	#c9fccd	box	filled	rxn	TYRtex
U23GAAT	c	#c9fccd	box	filled	rxn	U23GAAT
UAAGDS	c	#c9fccd	box	filled	rxn	UAAGDS
UACGALPpp	p	#c9fccd	box	filled	rxn	UACGALPpp
UACGAMPpp	p	#c9fccd	box	filled	rxn	UACGAMPpp
UACGAMtex	p	#c9fccd	box	filled	rxn	UACGAMtex
UACMAMO	c	#c9fccd	box	filled	rxn	UACMAMO
UAG2E	c	#c9fccd	box	filled	rxn	UAG2E
UAGAAT	c	#c9fccd	box	filled	rxn	UAGAAT
UAGCVT	c	#c9fccd	box	filled	rxn	UAGCVT
UAGDP	c	#c9fccd	box	filled	rxn	UAGDP
UAGPT3	c	#c9fccd	box	filled	rxn	UAGPT3
UAMAGS	c	#c9fccd	box	filled	rxn	UAMAGS
UAMAS	c	#c9fccd	box	filled	rxn	UAMAS
UAPGR	c	#c9fccd	box	filled	rxn	UAPGR
UDCPDP	c	#c9fccd	box	filled	rxn	UDCPDP
UDCPDPS	c	#c9fccd	box	filled	rxn	UDCPDPS
UDCPDPpp	p	#c9fccd	box	filled	rxn	UDCPDPpp
UDCPPtppi	c	#c9fccd	box	filled	rxn	UDCPPtppi
UDPACGALtex	p	#c9fccd	box	filled	rxn	UDPACGALtex
UDPG4E	c	#c9fccd	box	filled	rxn	UDPG4E
UDPGALM	c	#c9fccd	box	filled	rxn	UDPGALM
UDPGALPpp	p	#c9fccd	box	filled	rxn	UDPGALPpp
UDPGALtex	p	#c9fccd	box	filled	rxn	UDPGALtex
UDPGD	c	#c9fccd	box	filled	rxn	UDPGD
UDPGDC	c	#c9fccd	box	filled	rxn	UDPGDC
UDPGLCURtex	p	#c9fccd	box	filled	rxn	UDPGLCURtex
UDPGPpp	p	#c9fccd	box	filled	rxn	UDPGPpp
UDPGtex	p	#c9fccd	box	filled	rxn	UDPGtex
UDPKAAT	c	#c9fccd	box	filled	rxn	UDPKAAT
UGLCURPpp	p	#c9fccd	box	filled	rxn	UGLCURPpp
UGLT	c	#c9fccd	box	filled	rxn	UGLT
UGLYCH	c	#c9fccd	box	filled	rxn	UGLYCH
UGMDDS	c	#c9fccd	box	filled	rxn	UGMDDS
UHGADA	c	#c9fccd	box	filled	rxn	UHGADA
ULA4NFT	c	#c9fccd	box	filled	rxn	ULA4NFT
ULA4Ntppi	p	#c9fccd	box	filled	rxn	ULA4Ntppi
UM3PL	c	#c9fccd	box	filled	rxn	UM3PL
UM4PCP	c	#c9fccd	box	filled	rxn	UM4PCP
UM4PL	c	#c9fccd	box	filled	rxn	UM4PL
UMPK	c	#c9fccd	box	filled	rxn	UMPK
UMPtex	p	#c9fccd	box	filled	rxn	UMPtex
UNK3	c	#c9fccd	box	filled	rxn	UNK3
UPLA4FNF	c	#c9fccd	box	filled	rxn	UPLA4FNF
UPLA4FNT	c	#c9fccd	box	filled	rxn	UPLA4FNT
UPP3MT	c	#c9fccd	box	filled	rxn	UPP3MT
UPP3S	c	#c9fccd	box	filled	rxn	UPP3S
UPPDC1	c	#c9fccd	box	filled	rxn	UPPDC1
UPPRT	c	#c9fccd	box	filled	rxn	UPPRT
URAt2pp_copy1	c	#c9fccd	box	filled	rxn	URAt2pp_copy1
URAt2pp_copy2	c	#c9fccd	box	filled	rxn	URAt2pp_copy2
URAtex	p	#c9fccd	box	filled	rxn	URAtex
URDGLYCD	c	#c9fccd	box	filled	rxn	URDGLYCD
UREAtex	p	#c9fccd	box	filled	rxn	UREAtex
UREAtpp	c	#c9fccd	box	filled	rxn	UREAtpp
URIC	c	#c9fccd	box	filled	rxn	URIC
URIDK2r	c	#c9fccd	box	filled	rxn	URIDK2r
URIH	c	#c9fccd	box	filled	rxn	URIH
URIK2	c	#c9fccd	box	filled	rxn	URIK2
URIt2pp_copy1	c	#c9fccd	box	filled	rxn	URIt2pp_copy1
URIt2pp_copy2	c	#c9fccd	box	filled	rxn	URIt2pp_copy2
URItex	p	#c9fccd	box	filled	rxn	URItex
USHD	c	#c9fccd	box	filled	rxn	USHD
VALTA	c	#c9fccd	box	filled	rxn	VALTA
VALTRS	c	#c9fccd	box	filled	rxn	VALTRS
VALabcpp	c	#c9fccd	box	filled	rxn	VALabcpp
VALt2rpp	c	#c9fccd	box	filled	rxn	VALt2rpp
VALtex	p	#c9fccd	box	filled	rxn	VALtex
VPAMTr	c	#c9fccd	box	filled	rxn	VPAMTr
X5PL3E	c	#c9fccd	box	filled	rxn	X5PL3E
XAND	c	#c9fccd	box	filled	rxn	XAND
XANt2pp	c	#c9fccd	box	filled	rxn	XANt2pp
XANtex	p	#c9fccd	box	filled	rxn	XANtex
XANtpp	c	#c9fccd	box	filled	rxn	XANtpp
XMPtex	p	#c9fccd	box	filled	rxn	XMPtex
XPPT	c	#c9fccd	box	filled	rxn	XPPT
XTSNH	c	#c9fccd	box	filled	rxn	XTSNH
XTSNt2rpp	c	#c9fccd	box	filled	rxn	XTSNt2rpp
XTSNtex	p	#c9fccd	box	filled	rxn	XTSNtex
XYLI1	c	#c9fccd	box	filled	rxn	XYLI1
XYLI2	c	#c9fccd	box	filled	rxn	XYLI2
XYLK	c	#c9fccd	box	filled	rxn	XYLK
XYLK2	c	#c9fccd	box	filled	rxn	XYLK2
XYLUt2pp	c	#c9fccd	box	filled	rxn	XYLUt2pp
XYLUtex	p	#c9fccd	box	filled	rxn	XYLUtex
XYLabcpp	c	#c9fccd	box	filled	rxn	XYLabcpp
XYLt2pp	c	#c9fccd	box	filled	rxn	XYLt2pp
XYLtex	p	#c9fccd	box	filled	rxn	XYLtex
ZN2abcpp	c	#c9fccd	box	filled	rxn	ZN2abcpp
ZNabcpp	c	#c9fccd	box	filled	rxn	ZNabcpp
aacald_c[c]	c	#ffd8bf	ellipse	filled	cpd	aacald_c[c]
aacald_c[c]	c	#ffd8bf	ellipse	filled	cpd	aacald_c[c]
aacoa_c[c]	c	#ffd8bf	ellipse	filled	cpd	aacoa_c[c]
aact_c[c]	c	#ffd8bf	ellipse	filled	cpd	aact_c[c]
acACP_c[c]	c	#ffd8bf	ellipse	filled	cpd	acACP_c[c]
ac_c[c]	c	#ffd8bf	ellipse	filled	cpd	ac_c[c]
ac_e[e]	e	#ffd8bf	ellipse	filled	cpd	ac_e[e]
ac_e[e]	e	#ffd8bf	ellipse	filled	cpd	ac_e[e]
ac_p[p]	p	#ffd8bf	ellipse	filled	cpd	ac_p[p]
acac_c[c]	c	#ffd8bf	ellipse	filled	cpd	acac_c[c]
acac_e[e]	e	#ffd8bf	ellipse	filled	cpd	acac_e[e]
acac_e[e]	e	#ffd8bf	ellipse	filled	cpd	acac_e[e]
acac_p[p]	p	#ffd8bf	ellipse	filled	cpd	acac_p[p]
acald_c[c]	c	#ffd8bf	ellipse	filled	cpd	acald_c[c]
acald_e[e]	e	#ffd8bf	ellipse	filled	cpd	acald_e[e]
acald_e[e]	e	#ffd8bf	ellipse	filled	cpd	acald_e[e]
acald_p[p]	p	#ffd8bf	ellipse	filled	cpd	acald_p[p]
acanth_c[c]	c	#ffd8bf	ellipse	filled	cpd	acanth_c[c]
accoa_c[c]	c	#ffd8bf	ellipse	filled	cpd	accoa_c[c]
acetol_c[c]	c	#ffd8bf	ellipse	filled	cpd	acetol_c[c]
acg5p_c[c]	c	#ffd8bf	ellipse	filled	cpd	acg5p_c[c]
acg5sa_c[c]	c	#ffd8bf	ellipse	filled	cpd	acg5sa_c[c]
acgal1p_e[e]	e	#ffd8bf	ellipse	filled	cpd	acgal1p_e[e]
acgal1p_e[e]	e	#ffd8bf	ellipse	filled	cpd	acgal1p_e[e]
acgal1p_p[p]	p	#ffd8bf	ellipse	filled	cpd	acgal1p_p[p]
acgal_e[e]	e	#ffd8bf	ellipse	filled	cpd	acgal_e[e]
acgal_e[e]	e	#ffd8bf	ellipse	filled	cpd	acgal_e[e]
acgal_p[p]	p	#ffd8bf	ellipse	filled	cpd	acgal_p[p]
acgam1p_c[c]	c	#ffd8bf	ellipse	filled	cpd	acgam1p_c[c]
acgam1p_e[e]	e	#ffd8bf	ellipse	filled	cpd	acgam1p_e[e]
acgam1p_e[e]	e	#ffd8bf	ellipse	filled	cpd	acgam1p_e[e]
acgam1p_p[p]	p	#ffd8bf	ellipse	filled	cpd	acgam1p_p[p]
acgam6p_c[c]	c	#ffd8bf	ellipse	filled	cpd	acgam6p_c[c]
acgam_c[c]	c	#ffd8bf	ellipse	filled	cpd	acgam_c[c]
acgam_e[e]	e	#ffd8bf	ellipse	filled	cpd	acgam_e[e]
acgam_e[e]	e	#ffd8bf	ellipse	filled	cpd	acgam_e[e]
acgam_p[p]	p	#ffd8bf	ellipse	filled	cpd	acgam_p[p]
acglc__D_c[c]	c	#ffd8bf	ellipse	filled	cpd	acglc__D_c[c]
acglu_c[c]	c	#ffd8bf	ellipse	filled	cpd	acglu_c[c]
acmalt_c[c]	c	#ffd8bf	ellipse	filled	cpd	acmalt_c[c]
acmana_c[c]	c	#ffd8bf	ellipse	filled	cpd	acmana_c[c]
acmana_e[e]	e	#ffd8bf	ellipse	filled	cpd	acmana_e[e]
acmana_e[e]	e	#ffd8bf	ellipse	filled	cpd	acmana_e[e]
acmana_p[p]	p	#ffd8bf	ellipse	filled	cpd	acmana_p[p]
acmanap_c[c]	c	#ffd8bf	ellipse	filled	cpd	acmanap_c[c]
acmum6p_c[c]	c	#ffd8bf	ellipse	filled	cpd	acmum6p_c[c]
acmum_e[e]	e	#ffd8bf	ellipse	filled	cpd	acmum_e[e]
acmum_e[e]	e	#ffd8bf	ellipse	filled	cpd	acmum_e[e]
acmum_p[p]	p	#ffd8bf	ellipse	filled	cpd	acmum_p[p]
acnam_c[c]	c	#ffd8bf	ellipse	filled	cpd	acnam_c[c]
acnam_e[e]	e	#ffd8bf	ellipse	filled	cpd	acnam_e[e]
acnam_e[e]	e	#ffd8bf	ellipse	filled	cpd	acnam_e[e]
acnam_p[p]	p	#ffd8bf	ellipse	filled	cpd	acnam_p[p]
acolipa_e[e]	e	#ffd8bf	ellipse	filled	cpd	acolipa_e[e]
acolipa_e[e]	e	#ffd8bf	ellipse	filled	cpd	acolipa_e[e]
acolipa_p[p]	p	#ffd8bf	ellipse	filled	cpd	acolipa_p[p]
acon_C_c[c]	c	#ffd8bf	ellipse	filled	cpd	acon_C_c[c]
acon_T_c[c]	c	#ffd8bf	ellipse	filled	cpd	acon_T_c[c]
aconm_c[c]	c	#ffd8bf	ellipse	filled	cpd	aconm_c[c]
acorn_c[c]	c	#ffd8bf	ellipse	filled	cpd	acorn_c[c]
acser_c[c]	c	#ffd8bf	ellipse	filled	cpd	acser_c[c]
acser_e[e]	e	#ffd8bf	ellipse	filled	cpd	acser_e[e]
acser_e[e]	e	#ffd8bf	ellipse	filled	cpd	acser_e[e]
acser_p[p]	p	#ffd8bf	ellipse	filled	cpd	acser_p[p]
actACP_c[c]	c	#ffd8bf	ellipse	filled	cpd	actACP_c[c]
actp_c[c]	c	#ffd8bf	ellipse	filled	cpd	actp_c[c]
ade_c[c]	c	#ffd8bf	ellipse	filled	cpd	ade_c[c]
ade_e[e]	e	#ffd8bf	ellipse	filled	cpd	ade_e[e]
ade_e[e]	e	#ffd8bf	ellipse	filled	cpd	ade_e[e]
ade_p[p]	p	#ffd8bf	ellipse	filled	cpd	ade_p[p]
adn_c[c]	c	#ffd8bf	ellipse	filled	cpd	adn_c[c]
adn_e[e]	e	#ffd8bf	ellipse	filled	cpd	adn_e[e]
adn_e[e]	e	#ffd8bf	ellipse	filled	cpd	adn_e[e]
adn_p[p]	p	#ffd8bf	ellipse	filled	cpd	adn_p[p]
adocbi_c[c]	c	#ffd8bf	ellipse	filled	cpd	adocbi_c[c]
adocbip_c[c]	c	#ffd8bf	ellipse	filled	cpd	adocbip_c[c]
adocbl_c[c]	c	#ffd8bf	ellipse	filled	cpd	adocbl_c[c]
adocbl_e[e]	e	#ffd8bf	ellipse	filled	cpd	adocbl_e[e]
adocbl_e[e]	e	#ffd8bf	ellipse	filled	cpd	adocbl_e[e]
adocbl_p[p]	p	#ffd8bf	ellipse	filled	cpd	adocbl_p[p]
adp_c[c]	c	#ffd8bf	ellipse	filled	cpd_biomass_product	adp_c[c]
adpglc_c[c]	c	#ffd8bf	ellipse	filled	cpd	adpglc_c[c]
adphep_DD_c[c]	c	#ffd8bf	ellipse	filled	cpd	adphep_DD_c[c]
adphep_LD_c[c]	c	#ffd8bf	ellipse	filled	cpd	adphep_LD_c[c]
adprib_c[c]	c	#ffd8bf	ellipse	filled	cpd	adprib_c[c]
agdpcbi_c[c]	c	#ffd8bf	ellipse	filled	cpd	agdpcbi_c[c]
agm_c[c]	c	#ffd8bf	ellipse	filled	cpd	agm_c[c]
agm_e[e]	e	#ffd8bf	ellipse	filled	cpd	agm_e[e]
agm_e[e]	e	#ffd8bf	ellipse	filled	cpd	agm_e[e]
agm_p[p]	p	#ffd8bf	ellipse	filled	cpd	agm_p[p]
ahcys_c[c]	c	#ffd8bf	ellipse	filled	cpd	ahcys_c[c]
ahdt_c[c]	c	#ffd8bf	ellipse	filled	cpd	ahdt_c[c]
aicar_c[c]	c	#ffd8bf	ellipse	filled	cpd	aicar_c[c]
air_c[c]	c	#ffd8bf	ellipse	filled	cpd	air_c[c]
akg_c[c]	c	#ffd8bf	ellipse	filled	cpd	akg_c[c]
akg_e[e]	e	#ffd8bf	ellipse	filled	cpd	akg_e[e]
akg_e[e]	e	#ffd8bf	ellipse	filled	cpd	akg_e[e]
akg_p[p]	p	#ffd8bf	ellipse	filled	cpd	akg_p[p]
ala_B_c[c]	c	#ffd8bf	ellipse	filled	cpd	ala_B_c[c]
ala_B_e[e]	e	#ffd8bf	ellipse	filled	cpd	ala_B_e[e]
ala_B_e[e]	e	#ffd8bf	ellipse	filled	cpd	ala_B_e[e]
ala_B_p[p]	p	#ffd8bf	ellipse	filled	cpd	ala_B_p[p]
ala__D_c[c]	c	#ffd8bf	ellipse	filled	cpd	ala__D_c[c]
ala__D_e[e]	e	#ffd8bf	ellipse	filled	cpd	ala__D_e[e]
ala__D_e[e]	e	#ffd8bf	ellipse	filled	cpd	ala__D_e[e]
ala__D_p[p]	p	#ffd8bf	ellipse	filled	cpd	ala__D_p[p]
ala__L_c[c]	c	#ffd8bf	ellipse	filled	cpd_biomass_substrate	ala__L_c[c]
ala__L_e[e]	e	#ffd8bf	ellipse	filled	cpd	ala__L_e[e]
ala__L_e[e]	e	#ffd8bf	ellipse	filled	cpd	ala__L_e[e]
ala__L_p[p]	p	#ffd8bf	ellipse	filled	cpd	ala__L_p[p]
alaala_c[c]	c	#ffd8bf	ellipse	filled	cpd	alaala_c[c]
alaala_e[e]	e	#ffd8bf	ellipse	filled	cpd	alaala_e[e]
alaala_e[e]	e	#ffd8bf	ellipse	filled	cpd	alaala_e[e]
alaala_p[p]	p	#ffd8bf	ellipse	filled	cpd	alaala_p[p]
alac__S_c[c]	c	#ffd8bf	ellipse	filled	cpd	alac__S_c[c]
alatrna_c[c]	c	#ffd8bf	ellipse	filled	cpd	alatrna_c[c]
all6p_c[c]	c	#ffd8bf	ellipse	filled	cpd	all6p_c[c]
all__D_c[c]	c	#ffd8bf	ellipse	filled	cpd	all__D_c[c]
all__D_e[e]	e	#ffd8bf	ellipse	filled	cpd	all__D_e[e]
all__D_e[e]	e	#ffd8bf	ellipse	filled	cpd	all__D_e[e]
all__D_p[p]	p	#ffd8bf	ellipse	filled	cpd	all__D_p[p]
alltn_c[c]	c	#ffd8bf	ellipse	filled	cpd	alltn_c[c]
alltn_e[e]	e	#ffd8bf	ellipse	filled	cpd	alltn_e[e]
alltn_e[e]	e	#ffd8bf	ellipse	filled	cpd	alltn_e[e]
alltn_p[p]	p	#ffd8bf	ellipse	filled	cpd	alltn_p[p]
alltt_c[c]	c	#ffd8bf	ellipse	filled	cpd	alltt_c[c]
allul6p_c[c]	c	#ffd8bf	ellipse	filled	cpd	allul6p_c[c]
altrn_c[c]	c	#ffd8bf	ellipse	filled	cpd	altrn_c[c]
amet_c[c]	c	#ffd8bf	ellipse	filled	cpd_biomass_substrate	amet_c[c]
ametam_c[c]	c	#ffd8bf	ellipse	filled	cpd	ametam_c[c]
amob_c[c]	c	#ffd8bf	ellipse	filled	cpd	amob_c[c]
amp_c[c]	c	#ffd8bf	ellipse	filled	cpd	amp_c[c]
amp_e[e]	e	#ffd8bf	ellipse	filled	cpd	amp_e[e]
amp_e[e]	e	#ffd8bf	ellipse	filled	cpd	amp_e[e]
amp_p[p]	p	#ffd8bf	ellipse	filled	cpd	amp_p[p]
anhgm3p_c[c]	c	#ffd8bf	ellipse	filled	cpd	anhgm3p_c[c]
anhgm3p_p[p]	p	#ffd8bf	ellipse	filled	cpd	anhgm3p_p[p]
anhgm4p_c[c]	c	#ffd8bf	ellipse	filled	cpd	anhgm4p_c[c]
anhgm4p_p[p]	p	#ffd8bf	ellipse	filled	cpd	anhgm4p_p[p]
anhgm_c[c]	c	#ffd8bf	ellipse	filled	cpd	anhgm_c[c]
anhgm_e[e]	e	#ffd8bf	ellipse	filled	cpd	anhgm_e[e]
anhgm_e[e]	e	#ffd8bf	ellipse	filled	cpd	anhgm_e[e]
anhgm_p[p]	p	#ffd8bf	ellipse	filled	cpd	anhgm_p[p]
anhm3p_c[c]	c	#ffd8bf	ellipse	filled	cpd	anhm3p_c[c]
anhm4p_c[c]	c	#ffd8bf	ellipse	filled	cpd	anhm4p_c[c]
anhm_c[c]	c	#ffd8bf	ellipse	filled	cpd	anhm_c[c]
anth_c[c]	c	#ffd8bf	ellipse	filled	cpd	anth_c[c]
ap4a_c[c]	c	#ffd8bf	ellipse	filled	cpd	ap4a_c[c]
ap5a_c[c]	c	#ffd8bf	ellipse	filled	cpd	ap5a_c[c]
apg120_c[c]	c	#ffd8bf	ellipse	filled	cpd	apg120_c[c]
apg140_c[c]	c	#ffd8bf	ellipse	filled	cpd	apg140_c[c]
apg141_c[c]	c	#ffd8bf	ellipse	filled	cpd	apg141_c[c]
apg160_c[c]	c	#ffd8bf	ellipse	filled	cpd	apg160_c[c]
apg161_c[c]	c	#ffd8bf	ellipse	filled	cpd	apg161_c[c]
apg180_c[c]	c	#ffd8bf	ellipse	filled	cpd	apg180_c[c]
apg181_c[c]	c	#ffd8bf	ellipse	filled	cpd	apg181_c[c]
aps_c[c]	c	#ffd8bf	ellipse	filled	cpd	aps_c[c]
ara5p_c[c]	c	#ffd8bf	ellipse	filled	cpd	ara5p_c[c]
arab__L_c[c]	c	#ffd8bf	ellipse	filled	cpd	arab__L_c[c]
arab__L_e[e]	e	#ffd8bf	ellipse	filled	cpd	arab__L_e[e]
arab__L_e[e]	e	#ffd8bf	ellipse	filled	cpd	arab__L_e[e]
arab__L_p[p]	p	#ffd8bf	ellipse	filled	cpd	arab__L_p[p]
aragund_c[c]	c	#ffd8bf	ellipse	filled	cpd	aragund_c[c]
arbt6p_c[c]	c	#ffd8bf	ellipse	filled	cpd	arbt6p_c[c]
arbtn_c[c]	c	#ffd8bf	ellipse	filled	cpd	arbtn_c[c]
arbtn_e[e]	e	#ffd8bf	ellipse	filled	cpd	arbtn_e[e]
arbtn_e[e]	e	#ffd8bf	ellipse	filled	cpd	arbtn_e[e]
arbtn_fe3_c[c]	c	#ffd8bf	ellipse	filled	cpd	arbtn_fe3_c[c]
arbtn_fe3_e[e]	e	#ffd8bf	ellipse	filled	cpd	arbtn_fe3_e[e]
arbtn_fe3_e[e]	e	#ffd8bf	ellipse	filled	cpd	arbtn_fe3_e[e]
arbtn_fe3_p[p]	p	#ffd8bf	ellipse	filled	cpd	arbtn_fe3_p[p]
arbtn_p[p]	p	#ffd8bf	ellipse	filled	cpd	arbtn_p[p]
arg__L_c[c]	c	#ffd8bf	ellipse	filled	cpd_biomass_substrate	arg__L_c[c]
arg__L_e[e]	e	#ffd8bf	ellipse	filled	cpd	arg__L_e[e]
arg__L_e[e]	e	#ffd8bf	ellipse	filled	cpd	arg__L_e[e]
arg__L_p[p]	p	#ffd8bf	ellipse	filled	cpd	arg__L_p[p]
argsuc_c[c]	c	#ffd8bf	ellipse	filled	cpd	argsuc_c[c]
argtrna_c[c]	c	#ffd8bf	ellipse	filled	cpd	argtrna_c[c]
ascb6p_c[c]	c	#ffd8bf	ellipse	filled	cpd	ascb6p_c[c]
ascb__L_e[e]	e	#ffd8bf	ellipse	filled	cpd	ascb__L_e[e]
ascb__L_e[e]	e	#ffd8bf	ellipse	filled	cpd	ascb__L_e[e]
ascb__L_p[p]	p	#ffd8bf	ellipse	filled	cpd	ascb__L_p[p]
asn__L_c[c]	c	#ffd8bf	ellipse	filled	cpd_biomass_substrate	asn__L_c[c]
asn__L_e[e]	e	#ffd8bf	ellipse	filled	cpd	asn__L_e[e]
asn__L_e[e]	e	#ffd8bf	ellipse	filled	cpd	asn__L_e[e]
asn__L_p[p]	p	#ffd8bf	ellipse	filled	cpd	asn__L_p[p]
asntrna_c[c]	c	#ffd8bf	ellipse	filled	cpd	asntrna_c[c]
asp__L_c[c]	c	#ffd8bf	ellipse	filled	cpd_biomass_substrate	asp__L_c[c]
asp__L_e[e]	e	#ffd8bf	ellipse	filled	cpd	asp__L_e[e]
asp__L_e[e]	e	#ffd8bf	ellipse	filled	cpd	asp__L_e[e]
asp__L_p[p]	p	#ffd8bf	ellipse	filled	cpd	asp__L_p[p]
aspsa_c[c]	c	#ffd8bf	ellipse	filled	cpd	aspsa_c[c]
asptrna_c[c]	c	#ffd8bf	ellipse	filled	cpd	asptrna_c[c]
athr__L_c[c]	c	#ffd8bf	ellipse	filled	cpd	athr__L_c[c]
atp_c[c]	c	#ffd8bf	ellipse	filled	cpd_biomass_substrate	atp_c[c]
b2coa_c[c]	c	#ffd8bf	ellipse	filled	cpd	b2coa_c[c]
bbtcoa_c[c]	c	#ffd8bf	ellipse	filled	cpd	bbtcoa_c[c]
betald_c[c]	c	#ffd8bf	ellipse	filled	cpd	betald_c[c]
bglycogen_c[c]	c	#ffd8bf	ellipse	filled	cpd	bglycogen_c[c]
btal_c[c]	c	#ffd8bf	ellipse	filled	cpd	btal_c[c]
btcoa_c[c]	c	#ffd8bf	ellipse	filled	cpd	btcoa_c[c]
btn_c[c]	c	#ffd8bf	ellipse	filled	cpd	btn_c[c]
btnso_c[c]	c	#ffd8bf	ellipse	filled	cpd	btnso_c[c]
but2eACP_c[c]	c	#ffd8bf	ellipse	filled	cpd	but2eACP_c[c]
butACP_c[c]	c	#ffd8bf	ellipse	filled	cpd	butACP_c[c]
but_c[c]	c	#ffd8bf	ellipse	filled	cpd	but_c[c]
but_e[e]	e	#ffd8bf	ellipse	filled	cpd	but_e[e]
but_e[e]	e	#ffd8bf	ellipse	filled	cpd	but_e[e]
but_p[p]	p	#ffd8bf	ellipse	filled	cpd	but_p[p]
butso3_c[c]	c	#ffd8bf	ellipse	filled	cpd	butso3_c[c]
butso3_e[e]	e	#ffd8bf	ellipse	filled	cpd	butso3_e[e]
butso3_e[e]	e	#ffd8bf	ellipse	filled	cpd	butso3_e[e]
butso3_p[p]	p	#ffd8bf	ellipse	filled	cpd	butso3_p[p]
camp_c[c]	c	#ffd8bf	ellipse	filled	cpd	camp_c[c]
cbasp_c[c]	c	#ffd8bf	ellipse	filled	cpd	cbasp_c[c]
cbi_c[c]	c	#ffd8bf	ellipse	filled	cpd	cbi_c[c]
cbi_e[e]	e	#ffd8bf	ellipse	filled	cpd	cbi_e[e]
cbi_e[e]	e	#ffd8bf	ellipse	filled	cpd	cbi_e[e]
cbi_p[p]	p	#ffd8bf	ellipse	filled	cpd	cbi_p[p]
cbl1_c[c]	c	#ffd8bf	ellipse	filled	cpd	cbl1_c[c]
cbl1_e[e]	e	#ffd8bf	ellipse	filled	cpd	cbl1_e[e]
cbl1_e[e]	e	#ffd8bf	ellipse	filled	cpd	cbl1_e[e]
cbl1_p[p]	p	#ffd8bf	ellipse	filled	cpd	cbl1_p[p]
cbp_c[c]	c	#ffd8bf	ellipse	filled	cpd	cbp_c[c]
cddec5eACP_c[c]	c	#ffd8bf	ellipse	filled	cpd	cddec5eACP_c[c]
cdec3eACP_c[c]	c	#ffd8bf	ellipse	filled	cpd	cdec3eACP_c[c]
cdp_c[c]	c	#ffd8bf	ellipse	filled	cpd	cdp_c[c]
cdpdddecg_c[c]	c	#ffd8bf	ellipse	filled	cpd	cdpdddecg_c[c]
cdpdhdec9eg_c[c]	c	#ffd8bf	ellipse	filled	cpd	cdpdhdec9eg_c[c]
cdpdhdecg_c[c]	c	#ffd8bf	ellipse	filled	cpd	cdpdhdecg_c[c]
cdpdodec11eg_c[c]	c	#ffd8bf	ellipse	filled	cpd	cdpdodec11eg_c[c]
cdpdodecg_c[c]	c	#ffd8bf	ellipse	filled	cpd	cdpdodecg_c[c]
cdpdtdec7eg_c[c]	c	#ffd8bf	ellipse	filled	cpd	cdpdtdec7eg_c[c]
cdpdtdecg_c[c]	c	#ffd8bf	ellipse	filled	cpd	cdpdtdecg_c[c]
cechddd_c[c]	c	#ffd8bf	ellipse	filled	cpd	cechddd_c[c]
cenchddd_c[c]	c	#ffd8bf	ellipse	filled	cpd	cenchddd_c[c]
cgly_c[c]	c	#ffd8bf	ellipse	filled	cpd	cgly_c[c]
cgly_e[e]	e	#ffd8bf	ellipse	filled	cpd	cgly_e[e]
cgly_e[e]	e	#ffd8bf	ellipse	filled	cpd	cgly_e[e]
cgly_p[p]	p	#ffd8bf	ellipse	filled	cpd	cgly_p[p]
chol_c[c]	c	#ffd8bf	ellipse	filled	cpd	chol_c[c]
chol_e[e]	e	#ffd8bf	ellipse	filled	cpd	chol_e[e]
chol_e[e]	e	#ffd8bf	ellipse	filled	cpd	chol_e[e]
chol_p[p]	p	#ffd8bf	ellipse	filled	cpd	chol_p[p]
chor_c[c]	c	#ffd8bf	ellipse	filled	cpd	chor_c[c]
